Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene28,7.344375753114771e-11,1.8788893950206582e-07,0.003696065095370455,0.13572666870215094,0.18783893426242299,0.16140335447625268,9.161632839293789e-10,0.0009790445362095133,0.1604104404940267,0.03063316319770015,0.00023645500018596629,0.12275521113728308,0.3248354882693206,0.21919741292533293,3.598352061064847e-05,9.119625034348446e-06,0.00031638662622366005,0.050188643948429604,0.5148992411703106,0.0016781603280127694,0.08042487199349424,0.24180693362800032,0.008173688333896506,2.2184451603680837e-09,1.4581740476797353e-10,0.5126959246205302,0.05739836951953101,0.028545524105795344,0.019637000051919585,1.936153683879848e-05,4.331314952923523e-08,3.1805905578558536e-06,0.004669542590228208,0.17569119268198066,0.20022929075557358,0.19798588059770927,6.154287329130233e-08,0.00143671787051581,0.18746816181233694,0.04586358241485135,0.0008299421851919669,0.1361024224512504,0.346502154091492,0.25833986215628735,8.032616274145736e-05,4.5707118019751417e-05,0.0008018956507165921,0.07028037703945325,0.5249032596665303,0.002585236523003929,0.09383583472595379,0.2555188363587432,0.011563325763534298,1.8328139182194595e-07,6.056528482107742e-08,0.5218334321643899,0.06973986602525623,0.039597930800029976,0.02326378770975344,4.110772466175591e-05,4.0,4.0,3.0,4.0,6.0,6.0,1.0,6.0,3.0,7.0,2.0,3.0,4.0,5.0,7.0,6.0,8.0,2.0,13.0,4.0,1.0,4.0,4.0,8.0,9.0,3.0,1.0,9.0,4.0,2.0
Odorscene1,0.0,1.250358555372286e-286,5.778306043728246e-55,2.2711409641151503e-206,2.879844468706727e-143,1.5807588184718126e-86,8.475833897233744e-276,1.2289455657083955e-34,1.7624871583169233e-12,2.0716486057167044e-27,7.763399632077446e-71,5.473492945932415e-67,6.2164292464205214e-71,2.270990837968617e-33,0.0,7.643848168719454e-28,1.595325671490474e-71,2.5250805333767e-93,1.955e-320,2.7068213033665955e-125,3.237725454962634e-84,2.1689835032906934e-26,0.0,0.0,1.819633467e-315,4.416624207103604e-97,3.8447032702598636e-116,2.7510793599820298e-14,1.2018775946699332e-39,6.284121904446523e-129,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,1.0004796224096122e-10,9.999999999e-11,9.999999999124998e-11,9.999999999e-11,9.99999999900024e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999003037e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,1.0002544695999313e-10,9.999999999e-11,9.999999999e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene2,2.540649502994543e-16,3.7129992198965067e-54,2.19450472621051e-158,4.3836720598381885e-30,2.7549723863799547e-25,7.709409217829311e-37,3.094762486123904e-16,3.4973804664814815e-45,3.407123392296382e-229,2.8798664135531627e-28,2.3215673083388986e-98,1.7637288808613888e-66,7.879574144852476e-38,9.672963524272522e-34,9.086932156496913e-78,5.0002693570531146e-23,8.189430897393087e-43,1.707169976e-315,1.2489499254251843e-11,1.5474710836547314e-69,4.2039321996334217e-47,2.9226309996746e-80,3.3718246192524066e-34,4.448565962032574e-32,3.0202228854901793e-192,1.0555787673038324e-292,8.0498450526151115e-25,1.2191666816318261e-26,9.871454062445307e-134,9.472563972591377e-18,2.0000001222949585e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,2.0444934663138975e-10,2.0000000001147008e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,2.1054127451752493e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996000122e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996000042e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996000363e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene3,2.0849462461787293e-27,3.1767871925105153e-144,1.2619363354369324e-244,2.871357715104482e-28,1.0516691693254745e-28,2.44715734373654e-56,2.30507532086031e-92,1.915150080469978e-36,4.515598692501516e-14,3.200731645279708e-30,3.8626090271636876e-17,2.2468825586379574e-28,2.482008093341791e-16,2.238116799814752e-14,2.575495215217029e-19,2.9485858758805206e-15,1.964217311496325e-38,1.7332621760464174e-43,1.918855689412925e-83,1.6576991908934656e-62,1.601624588304677e-33,5.2096565847244054e-24,3.0990475686691367e-23,1.0430642341584978e-38,5.765689483029913e-82,1.0036902577758726e-25,1.0292668012933012e-15,3.095678848681568e-33,6.4538737480057886e-170,2.9202758515834347e-91,3.002605398962466e-10,2.9999999991e-10,2.9999999991e-10,2.9999999991e-10,3.000041999035892e-10,2.9999999991e-10,2.9999999991e-10,2.999999999123059e-10,3.000186849215641e-10,2.9999999991e-10,3.000000055569228e-10,2.9999999991e-10,3.000000407012032e-10,2.999999999131049e-10,2.9999999991e-10,2.999999999100044e-10,2.999999999153827e-10,2.9999999991e-10,2.9999999991e-10,2.9999999991e-10,2.9999999991e-10,3.0006629438725455e-10,2.9999999991000006e-10,3.001363291240363e-10,2.9999999991e-10,2.999999999953538e-10,2.999999999100006e-10,3.000554892635868e-10,2.9999999991e-10,2.9999999991e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Odorscene4,3.1175602857516468e-19,1.0685554993286475e-12,0.499999999925,4.64744186242651e-22,7.922219286993488e-62,2.173224882405191e-31,5.548987755443522e-46,1.779754580067749e-73,0.0588869864446628,4.8826060881357235e-29,4.377876422843762e-17,2.519841731329238e-49,8.490102366042885e-33,8.923092012378944e-77,1.2491984166905905e-93,9.797509126490758e-21,9.920164984302576e-28,5.6195505210653995e-15,3.566040493373784e-39,1.7240010402103348e-15,5.275128194907029e-13,6.919411038419318e-107,5.349358317293889e-47,9.430612211649257e-19,1.541022940860262e-18,3.367841418116721e-16,2.8718777755358803e-19,1.2147653952917364e-36,3.344163039824288e-29,2.2606687193248635e-36,3.9999999984e-10,4.000192767318118e-10,0.500000000075,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,0.10385331123888861,4.0009061577181117e-10,4.000001879474931e-10,3.9999999984e-10,3.9999999984e-10,3.999999998400001e-10,3.9999999984e-10,4.000000002717215e-10,3.999999998400008e-10,4.5255416745710563e-10,3.9999999984e-10,4.000037803562265e-10,4.000010942239546e-10,3.9999999984e-10,3.9999999984204786e-10,3.999999998481265e-10,3.9999999984e-10,3.999999998400033e-10,4.0004564536304866e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Odorscene5,3.773941345536435e-30,2.33865733831145e-21,4.1273665703505197e-67,1.163717802933007e-90,8.490352770925132e-60,2.8320080291392355e-13,4.651581382798991e-16,1.696370179029536e-43,8.701343052152323e-63,4.0316620376410008e-22,2.511870259348863e-18,8.833116314927862e-09,1.6574936856848804e-182,9.561595692502366e-23,5.361363038975732e-70,2.723997486699662e-32,1.806581291601891e-15,2.3297478624374574e-18,7.197908227811717e-17,1.4502926492402277e-35,1.8570080069204188e-18,1.361556461479575e-43,2.058471605025214e-15,9.242493044708941e-36,2.2244584739074773e-54,3.8238585766503504e-17,5.917888497225612e-18,6.699634273115903e-39,2.0736579754700481e-106,2.9193447292997105e-21,4.9999999975e-10,4.999999997500067e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,5.00000265397909e-10,5.404187634921467e-10,4.9999999975e-10,4.9999999975e-10,5.000492875831623e-10,4.999999997604489e-10,2.19849861899528e-07,4.9999999975e-10,5.003043813208988e-10,4.999999997557372e-10,4.9999999975e-10,1.3103465229803267e-09,5.000000000962306e-10,5.000011109685004e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,5.000000931928222e-10,4.999999997502525e-10,4.999999997500005e-10,5.193697617900268e-10,5.000000005311918e-10,4.9999999975e-10,4.999999997500165e-10,4.999999997500032e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Odorscene6,2.7600539998419492e-24,3.6674585955403325e-11,7.542532115965738e-19,1.1480722553289988e-30,9.890935401477019e-22,5.410444964776878e-57,2.9444970553980683e-32,7.029022834144467e-29,1.1113062699752027e-15,5.80085554197233e-20,4.134414277976995e-32,2.242092461673291e-19,1.589258179957637e-36,5.810314628981291e-27,1.9124919317768894e-20,0.011933825776703183,2.877806156779047e-30,1.6127449034003465e-18,1.7747234977743738e-34,9.710159032345742e-49,3.37519366894183e-28,1.2870095332094622e-96,5.519163131034981e-17,7.148425928271226e-07,8.99653489720005e-05,2.421787086191846e-25,1.6160409611215903e-46,6.7372021994277e-20,4.808848319525575e-35,3.095598682927724e-18,6.9999999951e-10,8.016007213114678e-09,7.000677688913076e-10,6.9999999951e-10,6.9999999951e-10,6.9999999951e-10,6.9999999951e-10,6.9999999951e-10,7.000000648475833e-10,6.9999999951e-10,6.9999999951e-10,6.999999997249319e-10,6.9999999951e-10,7.008140041636023e-10,7.00000003712443e-10,0.012960183390810568,6.9999999951e-10,6.9999999951e-10,6.9999999951e-10,6.9999999951e-10,7.058938394051023e-10,6.9999999951e-10,7.000000003578524e-10,2.1992891539395757e-06,0.0001060215171172054,7.000000006026608e-10,7.000086500124411e-10,6.999999995100005e-10,6.9999999951e-10,7.000041125828837e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Odorscene7,2.5988778074003457e-13,1.0897986747500597e-17,1.0658157135610246e-11,2.4743559781134554e-16,5.1106749083160433e-26,1.8428380315538553e-41,2.6848397182249882e-45,4.490365787395482e-19,9.110662879640978e-14,9.747554155778379e-14,9.914235507215447e-10,9.439957074854567e-27,1.2932665709620308e-12,3.4650294636456247e-32,9.677683131704471e-13,6.246373911229227e-20,1.8676777807324676e-21,1.5668223354630017e-17,1.0400987235907733e-11,8.350498987464074e-20,6.95313868090391e-13,2.5315772973489133e-49,5.210484372369482e-28,2.572018721298659e-12,6.97197724613927e-15,6.496445393616231e-36,2.4503055208104453e-14,5.42941489811783e-27,8.797724199657975e-05,2.6580846364908905e-19,1.0242332343677823e-09,9.999999990000988e-10,1.0031613880470517e-09,1.0000465874866834e-09,9.999999990000001e-10,9.999999990040206e-10,9.999999991181019e-10,9.999999990000001e-10,1.0000000475819185e-09,1.0000009684124353e-09,1.2102302320003522e-08,1.000003408193815e-09,2.0969898135129715e-09,1.0012886676483299e-09,1.0317837901546082e-09,9.99999999100392e-10,9.999999990055799e-10,1.000023956476725e-09,1.0016340883023783e-09,9.999999990000001e-10,1.0000002389830217e-09,9.999999990000003e-10,9.99999999000109e-10,1.1023881493522078e-09,2.110404939670185e-09,9.999999990000109e-10,1.0831893478663826e-09,1.0000212262405668e-09,0.00023316860076308168,1.0278223806146623e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Odorscene8,6.715914385462307e-23,8.028216340263451e-14,1.4053265393373797e-17,2.6709873010786905e-12,2.3963007087118053e-11,1.368948053251811e-17,7.770566843109539e-19,2.6253127494642754e-14,8.564218744000197e-27,0.27542484658926575,7.921066080296822e-08,4.6004349996908687e-14,2.0893055499727974e-29,9.280065488690556e-16,1.2594334860483522e-17,8.143831935380408e-14,9.435930441186456e-17,6.22806160237808e-08,6.712373867664749e-18,7.947672404812058e-12,2.7212324446518226e-16,3.711496184263694e-11,4.41263585420213e-39,5.463910291660267e-16,3.6856864542135667e-19,5.114806288558069e-23,3.0459438207709746e-23,5.442144926279333e-12,5.071629744482284e-05,1.9506569956167726e-14,1.501375546207333e-09,2.3309009755401446e-09,1.5000654803034643e-09,6.308886254865119e-09,1.5624922051713098e-09,1.5000010381228229e-09,1.4999999977499997e-09,1.545725619448861e-09,1.4999999977499997e-09,0.29122827023668635,1.265594988849712e-07,1.5002904036341983e-09,1.4999999977502211e-09,2.8860050736526003e-09,1.5000060188175448e-09,1.6172421902610647e-09,1.5141402688723629e-09,8.284449458583034e-07,1.5000793692206674e-09,1.736169047248999e-09,1.4999999977499997e-09,1.5664962902818595e-09,1.499999998563075e-09,1.5000000022317035e-09,1.5000039228862603e-09,1.5000966965365516e-09,1.508903936309732e-09,1.5713074991843321e-09,6.099541210479658e-05,1.5000063284395414e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Odorscene9,3.917604261988794e-13,3.6229869075873546e-13,1.4901183150361435e-10,1.6080608897287843e-14,1.2308833244161342e-19,5.653269375260035e-08,1.4627548481348456e-12,2.984572859558485e-13,2.5349599585873e-13,1.6428826627988952e-16,9.817887536688685e-17,1.1058764263188371e-08,2.7873316482494808e-12,8.29856585652544e-12,7.128328193443662e-13,3.6252245004998976e-26,6.152314946445959e-19,7.211637074045376e-20,2.2012083020773255e-11,6.271170333035057e-10,2.8750253195538946e-13,2.580228348288636e-10,2.9701754228198163e-11,3.954304189604701e-11,4.0961485570870665e-11,8.67875858040557e-12,4.464645428796656e-15,2.2750118796788243e-13,1.1987195247010228e-16,7.144854649880722e-13,2.104619030630044e-09,2.061240323664306e-09,2.340557295533972e-09,3.6927362916695843e-09,2.1592502307685008e-09,6.508078432857367e-06,2.0000032382108572e-09,2.040782452023967e-09,2.1060391189527973e-09,1.999999997258441e-09,2.0001554916328854e-09,5.269916591357945e-08,2.0001987421493994e-09,2.267897529295153e-09,1.066764886380962e-08,2.0000001777026577e-09,2.015701505804699e-09,2.0000011731737028e-09,2.1340074699880057e-09,8.97386568482558e-08,2.0002058755877635e-09,2.489672997075048e-09,2.0250427028976326e-09,2.0983985559178396e-09,1.1712218199647513e-07,2.000806853076599e-09,2.000553756150784e-09,2.000001213018496e-09,2.0002795673783176e-09,2.008183378360738e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Odorscene10,2.7356211197443525e-21,2.7077457186957966e-15,3.756700028568326e-10,6.035424165347607e-12,2.2101712182316382e-13,9.52190916290495e-16,6.826031233042316e-07,1.2668750236455866e-10,6.719431945521387e-21,2.958309656059958e-13,1.5912521102573443e-14,1.3054232595814263e-22,5.300473533712411e-08,2.0972386476869154e-15,2.0800181512432157e-16,1.2473617453892053e-10,8.587459918773604e-07,0.22188978651839944,6.644725246801594e-13,1.4599934889589517e-16,1.4185649087522904e-22,4.986897785764831e-12,0.28543756178338536,3.846293879182857e-11,1.695547684291722e-07,7.177715371561763e-16,3.9344844996332837e-20,1.4527214445858479e-37,1.4453866455781617e-12,2.583127220487233e-19,2.51392086931972e-09,2.521169102452183e-09,1.0178790080445723e-07,2.5016493696305884e-09,2.5499824546761445e-09,2.695148391149023e-09,1.447390221908838e-06,1.1172772823625162e-07,2.50284913910381e-09,2.500000048061729e-09,6.147488364365751e-09,2.500171513783514e-09,6.084128410496715e-06,2.500191212816217e-09,2.8956421231866844e-09,3.2360968242428057e-09,2.4161208757873155e-06,0.26955474999036544,2.5002452217097345e-09,2.5000013249878488e-09,2.499999993750424e-09,2.5041996757862993e-09,0.33181933023000604,2.5659295127264263e-09,1.9322255270812633e-06,3.646350516018017e-09,2.5274798896967318e-09,2.4999999943567795e-09,2.5131379686449645e-09,2.4999999937500004e-09,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Odorscene11,2.1503996747998203e-22,2.064895998231332e-16,6.013796323740239e-09,6.10979201538583e-17,1.380444379290411e-12,8.141227195512049e-19,1.793482086193328e-08,1.0351302370870909e-12,0.004386533926698419,1.7239985614715145e-16,4.03100543861011e-16,4.020662917234416e-07,3.869891533934289e-08,8.399981909241389e-23,3.3329459971414017e-09,1.7858755658383987e-11,1.2585955044889401e-13,5.697233820272496e-15,6.615511401547227e-07,6.881636653038353e-06,1.0178424912253505e-06,9.280514275461748e-09,2.4349627059105935e-15,2.4644181287525655e-17,2.8058100980667423e-11,8.916163963943467e-19,1.5321459195136096e-06,3.335907120326587e-12,6.437498910368068e-14,1.9051003492863566e-11,3.0005382258977295e-09,3.019054494540652e-09,1.3724277116670024e-08,3.6502252348440596e-09,3.1051408993605647e-09,3.0000000076417393e-09,2.0029369372880454e-06,3.000185317302588e-09,0.009161797463220132,3.0004083228993722e-09,3.0037366163765226e-09,9.743587806813452e-06,7.159955735393265e-08,3.016306072660535e-09,1.0008277174949259e-06,3.2410626354752726e-09,3.0193931792356437e-09,3.2096545685176777e-09,2.3629488279004977e-05,0.00016511231393134636,5.569071280783453e-06,3.3491695773372716e-07,3.4443373587992364e-09,3.0000017055458305e-09,3.0434777100786478e-09,3.0000089937496884e-09,3.8507812982495495e-05,3.508415457213944e-09,3.0970279592596907e-09,3.046813323835502e-09,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
Odorscene12,7.084670670359494e-12,1.1100437256099604e-21,8.558240399868847e-15,0.031236432715955716,9.607422761165851e-15,4.214951810910554e-12,2.7122007103418087e-21,3.8040269942983845e-10,2.59764230571823e-08,2.790100504051492e-15,5.535315102217657e-22,9.460579860194912e-21,1.891772028341313e-10,6.881148359851665e-10,3.895349234817366e-14,1.9548105700669847e-15,4.4252634900899525e-14,1.8150190657285098e-20,9.685238801117488e-16,9.014166999161768e-13,3.7829447571737224e-13,2.3730760248862946e-15,6.924767417771118e-17,1.1928294510431655e-16,0.0016741614815429628,2.3216042505667627e-12,2.8940001352494842e-08,0.055334394707344414,6.7910368587169325e-15,2.7541172033169006e-21,3.5680133063412367e-09,3.5000940359815337e-09,3.50009445589361e-09,0.037560189813927114,3.5000000118301894e-09,3.500396366880108e-09,3.500657378284358e-09,1.775465976897279e-08,6.319241582316953e-07,3.5005061127024832e-09,3.5004624174752257e-09,3.5000000116444265e-09,7.989321588840139e-09,5.440130257593714e-09,3.5000157261418814e-09,3.5002044669842333e-09,3.5088310905223235e-09,3.5779533924398652e-09,3.982751555449712e-09,3.649342098928734e-09,3.770766402284702e-09,3.6424350944644724e-09,3.5069433918747477e-09,3.500110194237321e-09,0.0048701178445162505,3.5265709676866576e-09,1.431178919852636e-07,0.06015056299556064,3.500339804941173e-09,3.5000006962613154e-09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0
Odorscene13,1.7466388419721298e-19,8.57316585997948e-05,0.00141375342056712,3.908254987521167e-19,4.3563743695712305e-14,4.64859079495557e-16,1.4936127905356385e-11,0.00025006976743326235,3.8692891965954396e-17,0.4999997010312235,3.017455298372702e-19,7.258410949740497e-08,3.888998859482599e-06,8.226288690811073e-14,2.989519213506958e-11,3.224278841822963e-08,2.138765783317273e-12,9.395925742138329e-15,1.1576769103367198e-09,5.332290124117992e-24,3.164098440206164e-16,3.539444451206983e-11,9.284473557385196e-11,5.953063135700656e-10,3.473598610552468e-20,1.7784106552243717e-15,3.679858379452651e-13,6.249775476600987e-19,4.73715221399472e-05,1.018915308702e-07,4.014631214570976e-09,0.0004971180715471643,0.09943004930515496,1.7502697401012778e-08,5.240118902098467e-09,4.985073110058817e-09,4.345455345644944e-09,0.029694023837404143,4.188912972962261e-06,0.5000002990598149,4.019234849722806e-09,0.000506724641223665,4.918157668401394e-06,4.046872309517003e-09,1.5906977437135897e-08,5.236345720312546e-07,5.832194566964266e-09,6.497156302167296e-09,1.8452332237402448e-05,4.5251566806760975e-09,4.714727539072769e-09,4.064403970998132e-09,8.268844010938995e-07,5.384069998002266e-09,4.007940018297163e-09,4.036615243860577e-09,5.276634914485788e-09,2.1604105474529442e-07,5.9701724183727996e-05,0.0029599285747896192,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Odorscene14,0.02805670212534491,5.072152852707956e-30,6.509831865424982e-44,4.156736948811914e-15,8.785638203715053e-14,4.149994768618031e-56,7.067092546058316e-12,7.799315984159041e-05,1.1370289092150444e-14,0.019868133226112084,0.0013463041313150398,1.8472095013097695e-14,1.40458295520548e-05,2.258001680262461e-12,6.032883256836693e-56,2.3350244616792868e-23,1.03400428158936e-43,4.675713245834446e-38,1.2408673756296133e-07,0.00026250970363189766,2.0672596047500864e-11,2.2410433931106945e-08,2.1090274467427546e-13,7.649440813761167e-05,4.252765124872658e-13,1.0010423924218004e-15,8.536653400819955e-06,2.615710182989099e-07,1.1713504121067717e-15,1.4400952494101098e-43,0.13406656232926656,4.500837140801035e-09,4.581408551817337e-09,1.0611508063626491e-05,1.5510369467426038e-06,4.886543640554145e-09,1.7648434765684766e-08,0.034573910880332244,4.83723611480871e-09,0.14330198447836096,0.014141745268378216,5.516320129924267e-09,0.0013104166834270877,2.5682746656132675e-07,4.6964031888661885e-09,4.510076897535234e-09,4.50825993113864e-09,9.491020422055036e-09,0.007498720769064486,0.06322535994367855,8.94566843253366e-09,0.0002561999289537695,7.637880138050472e-09,0.007439939429362652,5.251117214091457e-07,4.9176227992115086e-09,0.019317904929532392,5.878435064068591e-06,4.872873298229369e-09,4.500565520954474e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Odorscene15,1.5159536640094953e-31,2.8199151485935986e-09,0.007102261854212352,1.0381314256785176e-18,5.619273151451176e-07,0.0036905195647195864,1.8035369173514357e-22,0.3943871602190354,0.2839125499882362,1.8876481244843693e-20,7.42310185870772e-19,2.7163724848939175e-15,1.1313450127862255e-14,6.348180983618688e-19,0.4391528940782209,1.020553512313457e-14,6.605474383301407e-23,2.002587407940781e-18,1.0107517429486765e-06,3.983295665778859e-14,3.4988905003732345e-10,1.9323212383037267e-32,4.74994222032263e-12,0.00038818829231992513,4.6594870707738804e-07,8.997144587586826e-05,3.567298737793712e-31,5.464112030915231e-17,3.185086668712682e-26,0.4521044112493273,5.001186293105192e-09,2.9317016309287005e-07,0.023229339834753098,5.083288643238722e-09,0.004236210751799233,0.031508645287021624,1.9537975349721995e-08,0.4771504001880626,0.31317773089485273,2.688820172018081e-06,5.003359241478937e-09,6.157275921401761e-06,1.427172039413755e-08,7.276869519550062e-09,0.45670352262574726,1.1543945008890915e-07,5.07106349678175e-09,3.409215041760765e-08,0.00015379135730572057,1.6404307407571036e-08,0.0011331057226819992,5.164403604525993e-09,3.3500584881102503e-06,0.061389771429875714,5.588330576251837e-06,0.0013003897316901819,5.043197581010892e-09,9.143475998185087e-09,5.4956721359000635e-09,0.47655963278614355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene16,9.5082226386117e-08,4.421679390434481e-15,4.991092763675001e-07,4.6706970871125566e-15,3.502451587145182e-21,0.08785883845436587,1.5433682741198761e-06,0.0004857507589414481,4.052326651103976e-10,0.23214258663337373,4.9298635414200535e-12,1.5680228005014763e-16,2.82091868553747e-19,1.294612184441318e-27,1.8736688004969154e-22,8.79435711273444e-09,1.250107814558549e-13,2.945156541780632e-14,7.790407338625402e-08,5.2342621145151115e-08,0.0004051314690332327,1.3487765082555493e-47,7.455166668049935e-19,5.451117451698295e-32,4.3361121512065515e-13,1.4273645369582598e-18,4.455491158249446e-12,1.0412162094541807e-22,5.162858076127342e-34,1.410064457460389e-15,1.247533660363443e-06,7.670469586125793e-09,0.013058484104704688,2.8800895269388136e-05,2.613795293895097e-07,0.21298824021132878,0.0006760643640882971,0.002167267488869186,2.9363227973699287e-06,0.4140562879566528,7.652784964803164e-09,6.089130570623866e-09,1.775514477219833e-08,6.299811046039186e-09,6.942606503368942e-07,9.814297374487255e-07,6.380860567880598e-09,1.769292526717884e-06,3.7568225528875106e-05,0.0007726854212436203,0.0011611286166994229,6.009981800743886e-09,1.2749774503529046e-07,6.401009856981418e-09,1.0261463058345653e-08,6.349671485209554e-09,1.0079824078740504e-08,3.595891400824627e-06,6.000187705081296e-09,7.580798089463592e-09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
